Date Time,Temp (°F) LGR S/N: 10568642 c:1,Intensity (lum/ft²) LGR S/N: 10568642 c:2,Bad Battery LGR S/N: 10568642,End Of File LGR S/N: 10568642
06/15/25 09:00:00,60.024,0.0,,
06/15/25 09:05:00,59.337,0.0,,
06/15/25 09:10:00,58.476,0.0,,
06/15/25 09:15:00,57.785,0.0,,
06/15/25 09:20:00,57.268,0.0,,
06/15/25 09:25:00,56.577,0.0,,
06/15/25 09:30:00,55.884,0.0,,
06/15/25 09:35:00,55.364,0.0,,
06/15/25 09:40:00,54.669,0.0,,
06/15/25 09:45:00,54.147,0.0,,
06/15/25 09:50:00,53.623,0.0,,
06/15/25 09:55:00,53.100,0.0,,
06/15/25 10:00:00,52.750,0.0,,
06/15/25 10:05:00,52.401,0.0,,
06/15/25 10:10:00,51.874,0.0,,
06/15/25 10:15:00,51.523,0.0,,
06/15/25 10:20:00,51.172,0.0,,
06/15/25 10:25:00,50.819,0.0,,
06/15/25 10:30:00,50.643,0.0,,
06/15/25 10:35:00,50.290,0.0,,
06/15/25 10:40:00,50.113,0.0,,
06/15/25 10:45:00,49.759,0.0,,
06/15/25 10:50:00,49.582,0.0,,
06/15/25 10:55:00,49.228,0.0,,
06/15/25 11:00:00,49.050,0.0,,
06/15/25 11:05:00,49.404,6400.0,,
06/15/25 11:10:00,70.995,8704.0,,
06/15/25 11:15:00,90.124,8704.0,,
06/15/25 11:20:00,101.685,8192.0,,
06/15/25 11:25:00,108.322,6912.0,,
06/15/25 11:30:00,110.919,6912.0,,
06/15/25 11:35:00,95.590,2816.0,,
06/15/25 11:40:00,79.151,0.0,,
06/15/25 11:45:00,67.221,0.0,,
06/15/25 11:50:00,60.024,0.0,,
06/15/25 11:55:00,55.537,0.0,,
06/15/25 12:00:00,52.401,0.0,,
06/15/25 12:05:00,50.290,0.0,,
06/15/25 12:10:00,48.695,0.0,,
06/15/25 12:15:00,47.624,0.0,,
06/15/25 12:20:00,46.728,0.0,,
06/15/25 12:25:00,46.188,0.0,,
06/15/25 12:30:00,45.648,0.0,,
06/15/25 12:35:00,45.286,0.0,,
06/15/25 12:40:00,45.104,0.0,,
06/15/25 12:45:00,44.742,0.0,,
06/15/25 12:50:00,44.560,0.0,,
06/15/25 12:55:00,44.379,0.0,,
06/15/25 13:00:00,44.379,0.0,,
06/15/25 13:05:00,44.195,0.0,,
06/15/25 13:10:00,44.195,0.0,,
06/15/25 13:15:00,44.013,0.0,,
06/15/25 13:20:00,44.013,0.0,,
06/15/25 13:25:00,44.013,0.0,,
06/15/25 13:30:00,44.013,0.0,,
06/15/25 13:35:00,44.013,0.0,,
06/15/25 13:40:00,44.013,0.0,,
06/15/25 13:45:00,44.013,0.0,,
06/15/25 13:50:00,44.013,0.0,,
06/15/25 13:55:00,43.831,0.0,,
06/15/25 14:00:00,43.831,0.0,,
06/15/25 14:05:00,43.831,0.0,,
06/15/25 14:10:00,43.831,0.0,,
06/15/25 14:15:00,43.831,0.0,,
06/15/25 14:20:00,43.831,0.0,,
06/15/25 14:25:00,43.831,0.0,,
06/15/25 14:30:00,43.831,0.0,,
06/15/25 14:35:00,43.831,0.0,,
06/15/25 14:40:00,43.831,0.0,,
06/15/25 14:45:00,43.831,0.0,,
06/15/25 14:50:00,43.831,0.0,,
06/15/25 14:55:00,43.831,0.0,,
06/15/25 15:00:00,43.831,0.0,,
06/15/25 15:05:00,43.831,0.0,,
06/15/25 15:10:00,43.831,0.0,,
06/15/25 15:15:00,43.831,0.0,,
06/15/25 15:20:00,44.013,0.0,,
06/15/25 15:25:00,44.195,0.0,,
06/15/25 15:30:00,44.560,3.0,,
06/15/25 15:35:00,44.922,2.0,,
06/15/25 15:40:00,45.466,3.0,,
06/15/25 15:45:00,46.008,0.0,,
06/15/25 15:50:00,46.548,1.0,,
06/15/25 15:55:00,47.088,1.0,,
06/15/25 16:00:00,47.624,4.0,,
06/15/25 16:05:00,48.517,6.0,,
06/15/25 16:10:00,49.759,1.0,,
06/15/25 16:15:00,50.643,1.0,,
06/15/25 16:20:00,50.995,0.0,,
06/15/25 16:25:00,51.172,1.0,,
06/15/25 16:30:00,51.523,1.0,,
06/15/25 16:35:00,51.699,1.0,,
06/15/25 16:40:00,51.699,1.0,,
06/15/25 16:45:00,51.874,1.0,,
06/15/25 16:50:00,51.874,0.0,,
06/15/25 16:55:00,51.874,0.0,,
06/15/25 17:00:00,51.699,0.0,,
06/15/25 17:05:00,51.699,0.0,,
06/15/25 17:10:00,51.699,0.0,,
06/15/25 17:15:00,51.523,1.0,,
06/15/25 17:20:00,51.346,2.0,,
06/15/25 17:25:00,51.346,1.0,,
06/15/25 17:30:00,51.346,0.0,,
06/15/25 17:35:00,51.172,0.0,,
06/15/25 17:40:00,51.172,0.0,,
06/15/25 17:45:00,50.995,0.0,,
06/15/25 17:50:00,50.819,0.0,,
06/15/25 17:55:00,50.643,0.0,,
06/15/25 18:00:00,50.466,1.0,,
06/15/25 18:05:00,50.113,0.0,,
06/15/25 18:10:00,49.937,0.0,,
06/15/25 18:15:00,49.582,0.0,,
06/15/25 18:20:00,49.228,0.0,,
06/15/25 18:25:00,49.050,0.0,,
06/15/25 18:30:00,48.871,0.0,,
06/15/25 18:35:00,48.517,0.0,,
06/15/25 18:40:00,48.160,0.0,,
06/15/25 18:45:00,47.982,0.0,,
06/15/25 18:50:00,47.802,0.0,,
06/15/25 18:55:00,47.446,0.0,,
06/15/25 19:00:00,47.266,0.0,,
06/15/25 19:05:00,46.908,0.0,,
06/15/25 19:10:00,46.728,0.0,,
06/15/25 19:15:00,46.548,0.0,,
06/15/25 19:20:00,46.188,0.0,,
06/15/25 19:25:00,46.008,0.0,,
06/15/25 19:30:00,45.828,0.0,,
06/15/25 19:35:00,45.648,0.0,,
06/15/25 19:40:00,45.286,0.0,,
06/15/25 19:45:00,45.104,0.0,,
06/15/25 19:50:00,44.922,0.0,,
06/15/25 19:55:00,44.922,0.0,,
06/15/25 20:00:00,44.560,0.0,,
06/15/25 20:05:00,44.560,0.0,,
06/15/25 20:10:00,44.379,0.0,,
06/15/25 20:15:00,44.195,0.0,,
06/15/25 20:20:00,44.013,0.0,,
06/15/25 20:25:00,43.831,0.0,,
06/15/25 20:30:00,43.648,0.0,,
06/15/25 20:35:00,43.466,0.0,,
06/15/25 20:40:00,43.099,0.0,,
06/15/25 20:45:00,42.915,0.0,,
06/15/25 20:50:00,42.732,0.0,,
06/15/25 20:55:00,42.548,0.0,,
06/15/25 21:00:00,42.363,0.0,,
06/15/25 21:05:00,42.179,0.0,,
06/15/25 21:10:00,41.994,0.0,,
06/15/25 21:15:00,41.810,0.0,,
06/15/25 21:20:00,41.625,0.0,,
06/15/25 21:25:00,41.439,0.0,,
06/15/25 21:30:00,41.254,0.0,,
06/15/25 21:35:00,41.067,0.0,,
06/15/25 21:40:00,40.881,0.0,,
06/15/25 21:45:00,40.696,0.0,,
06/15/25 21:50:00,40.509,0.0,,
06/15/25 21:55:00,40.509,0.0,,
06/15/25 22:00:00,40.321,0.0,,
06/15/25 22:05:00,39.947,0.0,,
06/15/25 22:10:00,39.947,0.0,,
06/15/25 22:15:00,39.760,0.0,,
06/15/25 22:20:00,39.760,0.0,,
06/15/25 22:25:00,39.947,0.0,,
06/15/25 22:30:00,40.134,0.0,,
06/15/25 22:35:00,40.134,0.0,,
06/15/25 22:40:00,40.321,0.0,,
06/15/25 22:45:00,40.509,0.0,,
06/15/25 22:50:00,40.509,0.0,,
06/15/25 22:55:00,40.509,0.0,,
06/15/25 23:00:00,40.696,0.0,,
06/15/25 23:05:00,40.696,0.0,,
06/15/25 23:10:00,40.696,0.0,,
06/15/25 23:15:00,40.696,0.0,,
06/15/25 23:20:00,40.881,0.0,,
06/15/25 23:25:00,40.881,0.0,,
06/15/25 23:30:00,40.881,0.0,,
06/15/25 23:35:00,40.881,0.0,,
06/15/25 23:40:00,40.881,0.0,,
06/15/25 23:45:00,40.881,0.0,,
06/15/25 23:50:00,40.696,0.0,,
06/15/25 23:55:00,40.696,0.0,,
06/16/25 00:00:00,40.696,0.0,,
06/16/25 00:05:00,40.696,0.0,,
06/16/25 00:10:00,40.696,0.0,,
06/16/25 00:15:00,40.509,0.0,,
06/16/25 00:20:00,40.509,0.0,,
06/16/25 00:25:00,40.321,0.0,,
06/16/25 00:30:00,40.321,0.0,,
06/16/25 00:35:00,40.321,0.0,,
06/16/25 00:40:00,40.134,0.0,,
06/16/25 00:45:00,40.134,0.0,,
06/16/25 00:50:00,39.947,0.0,,
06/16/25 00:55:00,39.947,0.0,,
06/16/25 01:00:00,39.760,0.0,,
06/16/25 01:05:00,39.760,0.0,,
06/16/25 01:10:00,39.573,0.0,,
06/16/25 01:15:00,39.573,0.0,,
06/16/25 01:20:00,39.573,0.0,,
06/16/25 01:25:00,39.384,0.0,,
06/16/25 01:30:00,39.384,0.0,,
06/16/25 01:35:00,39.196,0.0,,
06/16/25 01:40:00,39.196,0.0,,
06/16/25 01:45:00,39.196,0.0,,
06/16/25 01:50:00,39.007,0.0,,
06/16/25 01:55:00,39.007,0.0,,
06/16/25 02:00:00,39.007,0.0,,
06/16/25 02:05:00,38.818,0.0,,
06/16/25 02:10:00,38.818,0.0,,
06/16/25 02:15:00,38.629,0.0,,
06/16/25 02:20:00,38.629,0.0,,
06/16/25 02:25:00,38.440,0.0,,
06/16/25 02:30:00,38.440,0.0,,
06/16/25 02:35:00,38.440,0.0,,
06/16/25 02:40:00,38.250,0.0,,
06/16/25 02:45:00,38.250,0.0,,
06/16/25 02:50:00,38.250,0.0,,
06/16/25 02:55:00,38.061,0.0,,
06/16/25 03:00:00,38.061,0.0,,
06/16/25 03:05:00,38.061,0.0,,
06/16/25 03:10:00,37.870,0.0,,
06/16/25 03:15:00,37.870,0.0,,
06/16/25 03:20:00,37.870,0.0,,
06/16/25 03:25:00,37.870,0.0,,
06/16/25 03:30:00,37.679,0.0,,
06/16/25 03:35:00,37.679,0.0,,
06/16/25 03:40:00,37.679,0.0,,
06/16/25 03:45:00,37.488,0.0,,
06/16/25 03:50:00,37.488,0.0,,
06/16/25 03:55:00,37.488,0.0,,
06/16/25 04:00:00,37.488,0.0,,
06/16/25 04:05:00,37.488,0.0,,
06/16/25 04:10:00,37.297,0.0,,
06/16/25 04:15:00,37.297,0.0,,
06/16/25 04:20:00,37.297,0.0,,
06/16/25 04:25:00,37.297,0.0,,
06/16/25 04:30:00,37.297,0.0,,
06/16/25 04:35:00,37.107,0.0,,
06/16/25 04:40:00,37.107,0.0,,
06/16/25 04:45:00,37.107,0.0,,
06/16/25 04:50:00,37.107,0.0,,
06/16/25 04:55:00,37.107,0.0,,
06/16/25 05:00:00,37.107,0.0,,
06/16/25 05:05:00,36.914,0.0,,
06/16/25 05:10:00,36.914,0.0,,
06/16/25 05:15:00,36.914,0.0,,
06/16/25 05:20:00,36.914,0.0,,
06/16/25 05:25:00,36.914,0.0,,
06/16/25 05:30:00,36.914,0.0,,
06/16/25 05:35:00,36.914,0.0,,
06/16/25 05:40:00,36.723,0.0,,
06/16/25 05:45:00,36.723,0.0,,
06/16/25 05:50:00,36.723,0.0,,
06/16/25 05:55:00,36.723,0.0,,
06/16/25 06:00:00,36.723,0.0,,
06/16/25 06:05:00,36.723,0.0,,
06/16/25 06:10:00,36.531,0.0,,
06/16/25 06:15:00,36.531,0.0,,
06/16/25 06:20:00,36.531,0.0,,
06/16/25 06:25:00,36.531,0.0,,
06/16/25 06:30:00,36.531,0.0,,
06/16/25 06:35:00,36.531,0.0,,
06/16/25 06:40:00,36.531,0.0,,
06/16/25 06:45:00,36.531,0.0,,
06/16/25 06:50:00,36.531,0.0,,
06/16/25 06:55:00,36.531,0.0,,
06/16/25 07:00:00,36.531,0.0,,
06/16/25 07:05:00,36.723,0.0,,
06/16/25 07:10:00,36.723,0.0,,
06/16/25 07:15:00,36.723,0.0,,
06/16/25 07:20:00,36.723,0.0,,
06/16/25 07:25:00,36.723,0.0,,
06/16/25 07:30:00,36.914,0.0,,
06/16/25 07:35:00,36.914,0.0,,
06/16/25 07:40:00,36.914,0.0,,
06/16/25 07:45:00,36.914,0.0,,
06/16/25 07:50:00,36.914,0.0,,
06/16/25 07:55:00,37.107,0.0,,
06/16/25 08:00:00,37.107,0.0,,
06/16/25 08:05:00,37.107,0.0,,
06/16/25 08:10:00,37.107,0.0,,
06/16/25 08:15:00,37.107,0.0,,
06/16/25 08:20:00,37.107,0.0,,
06/16/25 08:25:00,37.107,0.0,,
06/16/25 08:30:00,37.297,0.0,,
06/16/25 08:35:00,37.297,0.0,,
06/16/25 08:40:00,37.297,0.0,,
06/16/25 08:45:00,37.488,0.0,,
06/16/25 08:50:00,37.488,0.0,,
06/16/25 08:55:00,37.488,0.0,,
06/16/25 09:00:00,37.488,0.0,,
06/16/25 09:05:00,37.679,0.0,,
06/16/25 09:10:00,37.870,0.0,,
06/16/25 09:15:00,38.061,0.0,,
06/16/25 09:20:00,37.870,0.0,,
06/16/25 09:25:00,37.679,0.0,,
06/16/25 09:30:00,37.488,0.0,,
06/16/25 09:35:00,37.488,0.0,,
06/16/25 09:40:00,37.488,0.0,,
06/16/25 09:45:00,37.488,0.0,,
06/16/25 09:50:00,37.297,0.0,,
06/16/25 09:55:00,37.297,0.0,,
06/16/25 10:00:00,37.297,0.0,,
06/16/25 10:05:00,37.297,0.0,,
06/16/25 10:10:00,37.297,0.0,,
06/16/25 10:15:00,37.297,0.0,,
06/16/25 10:20:00,37.107,0.0,,
06/16/25 10:25:00,37.107,0.0,,
06/16/25 10:30:00,37.297,0.0,,
06/16/25 10:35:00,37.488,0.0,,
06/16/25 10:40:00,37.488,0.0,,
06/16/25 10:45:00,37.488,0.0,,
06/16/25 10:50:00,37.488,0.0,,
06/16/25 10:55:00,37.488,0.0,,
06/16/25 11:00:00,37.488,0.0,,
06/16/25 11:05:00,37.488,0.0,,
06/16/25 11:10:00,37.488,0.0,,
06/16/25 11:15:00,37.488,0.0,,
06/16/25 11:20:00,37.488,0.0,,
06/16/25 11:25:00,37.488,0.0,,
06/16/25 11:30:00,37.297,0.0,,
06/16/25 11:35:00,37.488,0.0,,
06/16/25 11:40:00,37.297,0.0,,
06/16/25 11:45:00,37.297,0.0,,
06/16/25 11:50:00,37.297,0.0,,
06/16/25 11:55:00,37.297,0.0,,
06/16/25 12:00:00,37.297,0.0,,
06/16/25 12:05:00,37.297,0.0,,
06/16/25 12:10:00,37.297,0.0,,
06/16/25 12:15:00,37.297,0.0,,
06/16/25 12:20:00,37.297,0.0,,
06/16/25 12:25:00,37.297,0.0,,
06/16/25 12:30:00,37.297,0.0,,
06/16/25 12:35:00,37.297,0.0,,
06/16/25 12:40:00,37.297,0.0,,
06/16/25 12:45:00,37.297,0.0,,
06/16/25 12:50:00,37.488,0.0,,
06/16/25 12:55:00,37.297,0.0,,
06/16/25 13:00:00,37.297,0.0,,
06/16/25 13:05:00,37.297,0.0,,
06/16/25 13:10:00,37.297,0.0,,
06/16/25 13:15:00,37.297,0.0,,
06/16/25 13:20:00,37.488,0.0,,
06/16/25 13:25:00,37.679,0.0,,
06/16/25 13:30:00,37.870,0.0,,
06/16/25 13:35:00,37.870,0.0,,
06/16/25 13:40:00,37.870,0.0,,
06/16/25 13:45:00,38.061,0.0,,
06/16/25 13:50:00,38.061,0.0,,
06/16/25 13:55:00,38.061,0.0,,
06/16/25 14:00:00,38.061,0.0,,
06/16/25 14:05:00,38.250,0.0,,
06/16/25 14:10:00,38.250,0.0,,
06/16/25 14:15:00,38.250,0.0,,
06/16/25 14:20:00,38.250,0.0,,
06/16/25 14:25:00,38.250,0.0,,
06/16/25 14:30:00,38.250,0.0,,
06/16/25 14:35:00,38.250,0.0,,
06/16/25 14:40:00,38.250,0.0,,
06/16/25 14:45:00,38.250,0.0,,
06/16/25 14:50:00,38.250,0.0,,
06/16/25 14:55:00,38.250,0.0,,
06/16/25 15:00:00,38.440,0.0,,
06/16/25 15:05:00,38.440,0.0,,
06/16/25 15:10:00,38.440,0.0,,
06/16/25 15:15:00,38.440,0.0,,
06/16/25 15:20:00,38.440,0.0,,
06/16/25 15:25:00,38.440,15.0,,
06/16/25 15:30:00,38.629,7.0,,
06/16/25 15:35:00,38.818,10.0,,
06/16/25 15:40:00,39.196,11.0,,
06/16/25 15:45:00,39.573,15.0,,
06/16/25 15:50:00,40.134,36.0,,
06/16/25 15:55:00,40.321,39.0,,
06/16/25 16:00:00,40.509,36.0,,
06/16/25 16:05:00,40.696,37.0,,
06/16/25 16:10:00,41.439,39.0,,
06/16/25 16:15:00,40.134,5.0,,
06/16/25 16:20:00,38.629,4.0,,
06/16/25 16:25:00,37.679,2.0,,
06/16/25 16:30:00,37.679,4.0,,
06/16/25 16:35:00,37.488,3.0,,
06/16/25 16:40:00,37.297,3.0,,
06/16/25 16:45:00,37.297,5.0,,
06/16/25 16:50:00,37.488,5.0,,
06/16/25 16:55:00,37.870,6.0,,
06/16/25 17:00:00,38.250,6.0,,
06/16/25 17:05:00,37.679,9.0,,
06/16/25 17:10:00,37.297,13.0,,
06/16/25 17:15:00,37.107,12.0,,
06/16/25 17:20:00,36.723,10.0,,
06/16/25 17:25:00,36.338,9.0,,
06/16/25 17:30:00,35.951,6.0,,
06/16/25 17:35:00,35.758,5.0,,
06/16/25 17:40:00,35.370,4.0,,
06/16/25 17:45:00,35.175,4.0,,
06/16/25 17:50:00,34.981,4.0,,
06/16/25 17:55:00,34.981,4.0,,
06/16/25 18:00:00,35.370,6.0,,
06/16/25 18:05:00,35.370,4.0,,
06/16/25 18:10:00,35.564,21.0,,
06/16/25 18:15:00,36.145,14.0,,
06/16/25 18:20:00,36.531,14.0,,
06/16/25 18:25:00,36.145,14.0,,
06/16/25 18:30:00,36.338,15.0,,
06/16/25 18:35:00,36.914,13.0,,
06/16/25 18:40:00,37.679,14.0,,
06/16/25 18:45:00,38.250,33.0,,
06/16/25 18:50:00,39.196,40.0,,
06/16/25 18:55:00,41.625,41.0,,
06/16/25 19:00:00,43.466,47.0,,
06/16/25 19:05:00,44.379,29.0,,
06/16/25 19:10:00,44.195,23.0,,
06/16/25 19:15:00,45.104,26.0,,
06/16/25 19:20:00,45.466,20.0,,
06/16/25 19:25:00,45.286,28.0,,
06/16/25 19:30:00,45.104,30.0,,
06/16/25 19:35:00,45.466,41.0,,
06/16/25 19:40:00,45.648,16.0,,
06/16/25 19:45:00,45.104,16.0,,
06/16/25 19:50:00,44.742,17.0,,
06/16/25 19:55:00,44.742,24.0,,
06/16/25 20:00:00,45.286,29.0,,
06/16/25 20:05:00,46.008,32.0,,
06/16/25 20:10:00,46.908,20.0,,
06/16/25 20:15:00,46.728,11.0,,
06/16/25 20:20:00,45.828,11.0,,
06/16/25 20:25:00,45.104,11.0,,
06/16/25 20:30:00,44.560,12.0,,
06/16/25 20:35:00,44.922,54.0,,
06/16/25 20:40:00,46.728,46.0,,
06/16/25 20:45:00,48.517,63.0,,
06/16/25 20:50:00,48.871,51.0,,
06/16/25 20:55:00,49.050,12.0,,
06/16/25 21:00:00,47.802,12.0,,
06/16/25 21:05:00,46.188,15.0,,
06/16/25 21:10:00,45.104,10.0,,
06/16/25 21:15:00,44.195,12.0,,
06/16/25 21:20:00,44.013,11.0,,
06/16/25 21:25:00,43.648,8.0,,
06/16/25 21:30:00,42.915,6.0,,
06/16/25 21:35:00,41.994,2.0,,
06/16/25 21:40:00,41.067,2.0,,
06/16/25 21:45:00,40.696,3.0,,
06/16/25 21:50:00,40.134,2.0,,
06/16/25 21:55:00,39.573,1.0,,
06/16/25 22:00:00,39.007,1.0,,
06/16/25 22:05:00,38.629,0.0,,
06/16/25 22:10:00,38.061,0.0,,
06/16/25 22:15:00,37.679,0.0,,
06/16/25 22:20:00,37.297,0.0,,
06/16/25 22:25:00,37.107,0.0,,
06/16/25 22:30:00,36.723,0.0,,
06/16/25 22:35:00,36.723,0.0,,
06/16/25 22:40:00,36.531,0.0,,
06/16/25 22:45:00,36.531,0.0,,
06/16/25 22:50:00,36.531,0.0,,
06/16/25 22:55:00,36.338,0.0,,
06/16/25 23:00:00,36.145,0.0,,
06/16/25 23:05:00,35.951,0.0,,
06/16/25 23:10:00,35.758,0.0,,
06/16/25 23:15:00,35.564,0.0,,
06/16/25 23:20:00,35.175,0.0,,
06/16/25 23:25:00,35.175,0.0,,
06/16/25 23:30:00,34.981,0.0,,
06/16/25 23:35:00,34.786,0.0,,
06/16/25 23:40:00,34.590,0.0,,
06/16/25 23:45:00,34.590,0.0,,
06/16/25 23:50:00,34.394,0.0,,
06/16/25 23:55:00,34.198,0.0,,
06/17/25 00:00:00,34.002,0.0,,
06/17/25 00:05:00,34.002,0.0,,
06/17/25 00:10:00,33.805,0.0,,
06/17/25 00:15:00,33.805,0.0,,
06/17/25 00:20:00,33.805,0.0,,
06/17/25 00:25:00,33.805,0.0,,
06/17/25 00:30:00,33.805,0.0,,
06/17/25 00:35:00,33.805,0.0,,
06/17/25 00:40:00,33.607,0.0,,
06/17/25 00:45:00,33.607,0.0,,
06/17/25 00:50:00,33.411,0.0,,
06/17/25 00:55:00,33.013,0.0,,
06/17/25 01:00:00,32.815,0.0,,
06/17/25 01:05:00,32.617,0.0,,
06/17/25 01:10:00,32.418,0.0,,
06/17/25 01:15:00,32.018,0.0,,
06/17/25 01:20:00,32.018,0.0,,
06/17/25 01:25:00,31.816,0.0,,
06/17/25 01:30:00,31.816,0.0,,
06/17/25 01:35:00,32.018,0.0,,
06/17/25 01:40:00,32.218,0.0,,
06/17/25 01:45:00,32.418,0.0,,
06/17/25 01:50:00,32.815,0.0,,
06/17/25 01:55:00,33.013,0.0,,
06/17/25 02:00:00,33.213,0.0,,
06/17/25 02:05:00,33.213,0.0,,
06/17/25 02:10:00,33.411,0.0,,
06/17/25 02:15:00,33.411,0.0,,
06/17/25 02:20:00,33.411,0.0,,
06/17/25 02:25:00,33.411,0.0,,
06/17/25 02:30:00,33.213,0.0,,
06/17/25 02:35:00,33.013,0.0,,
06/17/25 02:40:00,33.013,0.0,,
06/17/25 02:45:00,32.815,0.0,,
06/17/25 02:50:00,32.617,0.0,,
06/17/25 02:55:00,32.418,0.0,,
06/17/25 03:00:00,32.418,0.0,,
06/17/25 03:05:00,32.218,0.0,,
06/17/25 03:10:00,32.218,0.0,,
06/17/25 03:15:00,32.018,0.0,,
06/17/25 03:20:00,31.816,0.0,,
06/17/25 03:25:00,31.617,0.0,,
06/17/25 03:30:00,31.415,0.0,,
06/17/25 03:35:00,31.415,0.0,,
06/17/25 03:40:00,31.213,0.0,,
06/17/25 03:45:00,31.213,0.0,,
06/17/25 03:50:00,31.213,0.0,,
06/17/25 03:55:00,31.415,1.0,,
06/17/25 04:00:00,31.617,2.0,,
06/17/25 04:05:00,31.617,2.0,,
06/17/25 04:10:00,31.617,3.0,,
06/17/25 04:15:00,31.617,4.0,,
06/17/25 04:20:00,31.816,4.0,,
06/17/25 04:25:00,32.018,5.0,,
06/17/25 04:30:00,32.018,6.0,,
06/17/25 04:35:00,32.018,6.0,,
06/17/25 04:40:00,32.218,7.0,,
06/17/25 04:45:00,32.418,8.0,,
06/17/25 04:50:00,32.617,9.0,,
06/17/25 04:55:00,33.013,10.0,,
06/17/25 05:00:00,33.213,11.0,,
06/17/25 05:05:00,33.411,13.0,,
06/17/25 05:10:00,33.805,17.0,,
06/17/25 05:15:00,34.198,20.0,,
06/17/25 05:20:00,34.590,21.0,,
06/17/25 05:25:00,35.175,27.0,,
06/17/25 05:30:00,35.951,29.0,,
06/17/25 05:35:00,36.531,38.0,,
06/17/25 05:40:00,39.196,160.0,,
06/17/25 05:45:00,42.548,168.0,,
06/17/25 05:50:00,46.369,168.0,,
06/17/25 05:55:00,50.113,168.0,,
06/17/25 06:00:00,53.449,176.0,,
06/17/25 06:05:00,56.577,176.0,,
06/17/25 06:10:00,59.337,184.0,,
06/17/25 06:15:00,61.741,184.0,,
06/17/25 06:20:00,63.968,184.0,,
06/17/25 06:25:00,66.022,192.0,,
06/17/25 06:30:00,68.077,192.0,,
06/17/25 06:35:00,69.793,192.0,,
06/17/25 06:40:00,71.512,192.0,,
06/17/25 06:45:00,73.062,200.0,,
06/17/25 06:50:00,74.446,200.0,,
06/17/25 06:55:00,75.832,200.0,,
06/17/25 07:00:00,77.400,200.0,,
06/17/25 07:05:00,78.975,200.0,,
06/17/25 07:10:00,80.382,200.0,,
06/17/25 07:15:00,81.442,208.0,,
06/17/25 07:20:00,82.330,208.0,,
06/17/25 07:25:00,83.221,208.0,,
06/17/25 07:30:00,84.115,216.0,,
06/17/25 07:35:00,85.194,216.0,,
06/17/25 07:40:00,86.641,208.0,,
06/17/25 07:45:00,87.733,192.0,,
06/17/25 07:50:00,88.099,110.0,,
06/17/25 07:55:00,88.099,168.0,,
06/17/25 08:00:00,87.733,216.0,,
06/17/25 08:05:00,87.915,216.0,,
06/17/25 08:10:00,88.282,200.0,,
06/17/25 08:15:00,88.650,176.0,,
06/17/25 08:20:00,88.650,208.0,,
06/17/25 08:25:00,89.017,192.0,,
06/17/25 08:30:00,89.938,152.0,,
06/17/25 08:35:00,90.680,128.0,,
06/17/25 08:40:00,91.240,152.0,,
06/17/25 08:45:00,91.800,208.0,,
06/17/25 08:50:00,92.926,208.0,,
06/17/25 08:55:00,93.304,216.0,,
06/17/25 09:00:00,93.493,208.0,,
06/17/25 09:05:00,93.115,152.0,,
06/17/25 09:10:00,91.612,28.0,,
06/17/25 09:15:00,87.552,42.0,,
06/17/25 09:20:00,83.757,46.0,,
06/17/25 09:25:00,79.678,0.0,,
06/17/25 09:30:00,77.749,0.0,,
06/17/25 09:35:00,76.354,0.0,,
06/17/25 09:40:00,74.446,2.0,,
06/17/25 09:45:00,72.199,0.0,,
06/17/25 09:50:00,70.308,0.0,,
06/17/25 09:55:00,68.592,1.0,,
06/17/25 10:00:00,67.050,0.0,,
06/17/25 10:05:00,65.680,3.0,,
06/17/25 10:10:00,64.481,1.0,,
06/17/25 10:15:00,63.282,3.0,,
06/17/25 10:20:00,62.425,4.0,,
06/17/25 10:25:00,61.227,9.0,,
06/17/25 10:30:00,60.195,7.0,,
06/17/25 10:35:00,59.337,9.0,,
06/17/25 10:40:00,58.647,7.0,,
06/17/25 10:45:00,58.303,7.0,,
06/17/25 10:50:00,57.958,6.0,,
06/17/25 10:55:00,57.958,7.0,,
06/17/25 11:00:00,57.614,4.0,,
06/17/25 11:05:00,57.096,2.0,,
06/17/25 11:10:00,56.404,3.0,,
06/17/25 11:15:00,55.884,3.0,,
06/17/25 11:20:00,55.537,4.0,,
06/17/25 11:25:00,55.189,5.0,,
06/17/25 11:30:00,55.189,9.0,,
06/17/25 11:35:00,56.230,448.0,,
06/17/25 11:40:00,57.785,464.0,,
06/17/25 11:45:00,59.851,464.0,,
06/17/25 11:50:00,61.912,184.0,,
06/17/25 11:55:00,63.455,224.0,,
06/17/25 12:00:00,64.139,54.0,,
06/17/25 12:05:00,64.139,896.0,,
06/17/25 12:10:00,65.851,31.0,,
06/17/25 12:15:00,67.564,496.0,,
06/17/25 12:20:00,67.392,352.0,,
06/17/25 12:25:00,66.366,224.0,,
06/17/25 12:30:00,65.167,352.0,,
06/17/25 12:35:00,65.338,5888.0,,
06/17/25 12:40:00,68.077,6400.0,,
06/17/25 12:45:00,69.278,6400.0,,
06/17/25 12:50:00,70.308,6144.0,,
06/17/25 12:55:00,70.995,5120.0,,
06/17/25 13:00:00,70.824,3712.0,,
06/17/25 13:05:00,70.480,2560.0,,
06/17/25 13:10:00,69.793,2048.0,,
06/17/25 13:15:00,68.763,1664.0,,
06/17/25 13:20:00,68.077,1664.0,,
06/17/25 13:25:00,67.221,1600.0,,
06/17/25 13:30:00,66.537,1536.0,,
